time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
1.090999999999999837e+01,4.469885683453756475e-01,2.510180428148188654e-03,8.227944296810296709e-02,4.469804446944204979e-01,2.509275739779442179e-03,8.229363777806514291e-02,4.305356911505517914e-01,4.550134512580863988e-03,1.311596231687555680e-01
1.091999999999999993e+01,4.429481612084598674e-01,2.775420918504392133e-03,8.906402851089442740e-02,4.429406216148796260e-01,2.774616876989588737e-03,8.907581982664974918e-02,4.250293952952171050e-01,4.602195759914703976e-03,1.405552653720413270e-01
1.093000000000000149e+01,4.388548820200270373e-01,3.035696268930139930e-03,9.544273135631348159e-02,4.388480664766729045e-01,3.034946831729700041e-03,9.545210904597942192e-02,4.184422997510874875e-01,4.267572220672088967e-03,1.496326854398160600e-01
1.093999999999999950e+01,4.347272237725562372e-01,3.291154102360014256e-03,1.014345631439368262e-01,4.347208598190487883e-01,3.290431514795057622e-03,1.014423030328476666e-01,4.149749357345174916e-01,3.882011509864669030e-03,1.524723950396927319e-01
1.094999999999999751e+01,4.305815390672050325e-01,3.541922663441856873e-03,1.070582738559828911e-01,4.305761409511683624e-01,3.541159228385641882e-03,1.070635487834882965e-01,4.141340021390265136e-01,3.081183268517417861e-03,1.506619181509067373e-01
1.095999999999999908e+01,4.264322287866174066e-01,3.788112746120296786e-03,1.123322368793429060e-01,4.264286120377959732e-01,3.787223476722056947e-03,1.123338176052954412e-01,4.155428650902256438e-01,2.816837136704192224e-03,1.469905002718073228e-01
1.097000000000000064e+01,4.222919204632137880e-01,4.029819815732539265e-03,1.172743587486054506e-01,4.222897265008649370e-01,4.028784026488742287e-03,1.172731893242107137e-01,4.171551465629705913e-01,2.675796490791901294e-03,1.447335142533510144e-01
1.097999999999999865e+01,4.181716355970933607e-01,4.267125838807633680e-03,1.219020099903147386e-01,4.181697127691112459e-01,4.265973185147537219e-03,1.219002205215601875e-01,4.185676638893655044e-01,2.456228474493074576e-03,1.430549015518627898e-01
1.099000000000000021e+01,4.140809455703303166e-01,4.500101185844552695e-03,1.262319738645135137e-01,4.140787489560102119e-01,4.498856285081711572e-03,1.262305161572013501e-01,4.218454576243180210e-01,2.004780755275048509e-03,1.401258890518330968e-01
1.100000000000000178e+01,4.099609077978995098e-01,4.715007218943825101e-03,1.302893288713709019e-01,4.099580934430304135e-01,4.713326733654554096e-03,1.302885743056854118e-01,4.279147639935474423e-01,6.350690860276592131e-04,1.348405379634730616e-01
1.100999999999999979e+01,4.062999056777751861e-01,4.843207125698652422e-03,1.340704340488935165e-01,4.062981122590845207e-01,4.841447462809528139e-03,1.340688189962412624e-01,4.325474424858208877e-01,-3.112924577796105652e-04,1.302156893643825475e-01
1.101999999999999780e+01,4.046546280287409703e-01,4.939007452556212589e-03,1.367127766788396592e-01,4.046525740610538158e-01,4.937160746878203714e-03,1.367113337880883628e-01,4.372630126109219306e-01,-7.155321615023302328e-04,1.242220635140612872e-01
1.102999999999999936e+01,4.048217604939337022e-01,5.027730367030153885e-03,1.377286570388714937e-01,4.048193732076945106e-01,5.025917773063796543e-03,1.377275629292122328e-01,4.410183422819420329e-01,-7.425576243640374940e-04,1.172102127676646344e-01
1.104000000000000092e+01,4.066430087291369455e-01,5.105128216061671602e-03,1.370332529885369688e-01,4.066402662773647148e-01,5.103388014953658472e-03,1.370325644992116121e-01,4.431836810025199247e-01,-4.544694037270508025e-04,1.117743608050025816e-01
1.104999999999999893e+01,4.099330785104337571e-01,5.169517155755585722e-03,1.346306522646077142e-01,4.099300959266729549e-01,5.167828717025976966e-03,1.346304371809823319e-01,4.451306853707783784e-01,-1.539494263149837616e-04,1.052321802810543550e-01
1.105999999999999694e+01,4.144595121250971292e-01,5.218695067449098147e-03,1.305629051664964901e-01,4.144564506703748985e-01,5.217037576723581975e-03,1.305628034414591243e-01,4.474081201285714515e-01,-3.598089817466315621e-04,9.544447376492715129e-02
1.107000000000000206e+01,4.199695314342088426e-01,5.243326742595761335e-03,1.248920479910806680e-01,4.199667669008189663e-01,5.241471401321695645e-03,1.248920541363750525e-01,4.501791138868551645e-01,-1.294786840415618201e-03,8.674566034112046742e-02
1.108000000000000007e+01,4.262152521216633350e-01,5.217407179660415312e-03,1.176875341846560924e-01,4.262140191778356901e-01,5.214509844144615304e-03,1.176867037990325798e-01,4.545914603915812702e-01,-2.302945610523146613e-03,7.665437174387346175e-02
1.108999999999999808e+01,4.329677747238916963e-01,5.090123566243285984e-03,1.090151770298194989e-01,4.329666231426048673e-01,5.086994052170664554e-03,1.090136679219439741e-01,4.602524644922030284e-01,-3.538235910526946193e-03,6.542179473994547134e-02
1.109999999999999964e+01,4.400107126378632327e-01,4.790447116139231673e-03,9.893379584898150114e-02,4.400087885150320011e-01,4.788052306727057922e-03,9.893245014338854226e-02,4.646674087068597414e-01,-3.716828528072410598e-03,5.744252152302931069e-02
1.111000000000000121e+01,4.471173364372787451e-01,4.253209155902051668e-03,8.750906784608390721e-02,4.471145374342641587e-01,4.252215194068703977e-03,8.750858001801867236e-02,4.708516518664973560e-01,-3.359193552088191037e-03,4.522163636758935734e-02
1.111999999999999922e+01,4.540384694307871838e-01,3.454767130390751229e-03,7.484031278936853493e-02,4.540354635887687840e-01,3.454673842125430272e-03,7.484065877169090997e-02,4.749193681806815892e-01,-4.032778484903437599e-03,3.319734954705039209e-02
1.112999999999999723e+01,4.605240494131659923e-01,2.428035689473686306e-03,6.107694562905413571e-02,4.605212577343096858e-01,2.428356897657721163e-03,6.107774726482835537e-02,4.786273992543534916e-01,-4.670271506727288746e-03,1.698728233207608129e-02
1.113999999999999879e+01,4.663617635703780073e-01,1.244474473717815596e-03,4.640884918118621388e-02,4.663593879668959108e-01,1.244726149755196777e-03,4.640969778398815887e-02,4.808953540058336085e-01,-5.460422585843144327e-03,2.981606360166699776e-03
1.115000000000000036e+01,4.713996039592946996e-01,-1.633601892801081154e-05,3.104166313119668258e-02,4.713975839164032955e-01,-1.639509786226819692e-05,3.104236671379172890e-02,4.830259915541760263e-01,-6.197078240638781432e-03,-1.158147965731798346e-02
1.115999999999999837e+01,4.755446249188635122e-01,-1.286954383843338717e-03,1.517550572318077801e-02,4.755428941486595229e-01,-1.287478916230682356e-03,1.517590660165289360e-02,4.846090448756625868e-01,-6.618420724007090250e-03,-2.386518405587662039e-02
1.116999999999999993e+01,4.787505310524163282e-01,-2.518484753443763630e-03,-1.006301294478504325e-03,4.787490039573044087e-01,-2.519558950485879540e-03,-1.006239978364693866e-03,4.857988501053536190e-01,-6.862372016807866126e-03,-3.420214689140455011e-02
1.118000000000000149e+01,4.810048805703174279e-01,-3.679318391125009548e-03,-1.734106296119094712e-02,4.810034675074381094e-01,-3.680816569815894505e-03,-1.734113213243539814e-02,4.881821984642624734e-01,-8.642571211927421726e-03,-5.905514584574017567e-02
1.118999999999999950e+01,4.823193414247834987e-01,-4.751502340262065381e-03,-3.368689003267009985e-02,4.823180171433779639e-01,-4.753247166415933492e-03,-3.368683612503729080e-02,4.887890545828229572e-01,-1.153908896543644202e-02,-9.189762602286360993e-02
1.119999999999999751e+01,4.827228148011729614e-01,-5.727081621250428890e-03,-4.992149556565161905e-02,4.827215753514334518e-01,-5.729086176759009760e-03,-4.992141965516916358e-02,4.875299890953823656e-01,-1.303044036030846786e-02,-1.094035016788564574e-01
1.120999999999999908e+01,4.822565265647139054e-01,-6.605088640806504492e-03,-6.594059998973762771e-02,4.822553006763042327e-01,-6.607545527407041042e-03,-6.594105819070956997e-02,4.844928060957026661e-01,-1.440201195734054640e-02,-1.314003790790556625e-01
1.122000000000000064e+01,4.809703833471137835e-01,-7.389237368645265244e-03,-8.165630320499227268e-02,4.809691325118560790e-01,-7.392020647144729312e-03,-8.165719504238574955e-02,4.814738626411719791e-01,-1.435284144725333666e-02,-1.456772995934685622e-01
1.122999999999999865e+01,4.789201647159222475e-01,-8.086213245998603513e-03,-9.699553065181160116e-02,4.789189212875124557e-01,-8.089130496202356913e-03,-9.699648233692921562e-02,4.765495850045012860e-01,-1.424546786774004425e-02,-1.643270109936445511e-01
1.124000000000000021e+01,4.761653049803711291e-01,-8.704429654845177722e-03,-1.118985739290058595e-01,4.761640940059549965e-01,-8.707450577334754915e-03,-1.118994336540097279e-01,4.703822234557492044e-01,-1.424541406019276535e-02,-1.832331581957030719e-01
1.125000000000000178e+01,4.727671195778486712e-01,-9.253139058644855100e-03,-1.263177221518128057e-01,4.727657696374198970e-01,-9.256381674787393654e-03,-1.263191276546482555e-01,4.653800830862793170e-01,-1.469058023935876367e-02,-1.972837028825533134e-01
1.125999999999999979e+01,4.687873847418679851e-01,-9.741810122349706808e-03,-1.402159766835306409e-01,4.687858773355076392e-01,-9.745288483518065384e-03,-1.402178306510619143e-01,4.600802595452289090e-01,-1.531671302706336113e-02,-2.116344839488326079e-01
1.126999999999999780e+01,4.642872077909399597e-01,-1.017970281208238625e-02,-1.535658441113737505e-01,4.642856313659362577e-01,-1.018339451146255646e-02,-1.535677792785692108e-01,4.539818829915408527e-01,-1.571868807665580126e-02,-2.281541386149904538e-01
1.127999999999999936e+01,4.593261413057316278e-01,-1.057558939400975520e-02,-1.663482049721966283e-01,4.593245762741547944e-01,-1.057946729600232720e-02,-1.663499872134390489e-01,4.496236455063942206e-01,-1.581214677509766575e-02,-2.396649486408060081e-01
1.129000000000000092e+01,4.539615037620173821e-01,-1.093758242186840951e-02,-1.785512578537100659e-01,4.539599831800223972e-01,-1.094163431636862097e-02,-1.785528260641985610e-01,4.454084123872223966e-01,-1.558918393444211348e-02,-2.501910260327438462e-01
1.129999999999999893e+01,4.482478752658677901e-01,-1.127303996300614911e-02,-1.901695391873603480e-01,4.482464471975340370e-01,-1.127724300099278154e-02,-1.901708161792654006e-01,4.390396985071520763e-01,-1.549058275020338826e-02,-2.641113421597981459e-01
1.130999999999999694e+01,4.422367411809788873e-01,-1.158852614618992131e-02,-2.012030193840456949e-01,4.422354781753790598e-01,-1.159282786531044308e-02,-2.012038990378951231e-01,4.331562974819580525e-01,-1.589472601316695155e-02,-2.752036771195233711e-01
1.132000000000000206e+01,4.359762597527347960e-01,-1.188981036261261767e-02,-2.116562754025737847e-01,4.359751616501811311e-01,-1.189423531020133290e-02,-2.116568025725456270e-01,4.260422884185905978e-01,-1.647919883381192274e-02,-2.874182874164605273e-01
1.133000000000000007e+01,4.295111326725888912e-01,-1.218189269985168327e-02,-2.215377389227433935e-01,4.295101836359508929e-01,-1.218644868055006325e-02,-2.215379771399950959e-01,4.209658848601409709e-01,-1.706710390645858888e-02,-2.957234161657045224e-01
1.133999999999999808e+01,4.228825597834627859e-01,-1.246904661941612528e-02,-2.308590188434763435e-01,4.228817506304815010e-01,-1.247375449128137158e-02,-2.308590090822395524e-01,4.157824557625606765e-01,-1.800500881315418578e-02,-3.044019298074250313e-01
1.134999999999999964e+01,4.161282615683331576e-01,-1.275487201201215039e-02,-2.396342955027729038e-01,4.161274684751047892e-01,-1.275969875309948716e-02,-2.396342489942483722e-01,4.110442213783814802e-01,-1.878002712021485665e-02,-3.119628923798950515e-01
1.136000000000000121e+01,4.092825550844795268e-01,-1.304235378895699134e-02,-2.478797834528853883e-01,4.092817888217644695e-01,-1.304728891638299443e-02,-2.478796836922947111e-01,4.063166773239802465e-01,-1.967405712964181985e-02,-3.189241832603132987e-01
1.136999999999999922e+01,4.023764707678660346e-01,-1.333392253183596221e-02,-2.556132591957715472e-01,4.023756554422058818e-01,-1.333889190110726548e-02,-2.556132131031859100e-01,4.027559106325625526e-01,-2.027594132108768987e-02,-3.235129880515241196e-01
1.137999999999999723e+01,3.954378997013697772e-01,-1.363151467883239390e-02,-2.628536492802631130e-01,3.954370359026425086e-01,-1.363647548688573172e-02,-2.628536480095008399e-01,3.990690789985664733e-01,-2.090977826788117944e-02,-3.278634082781580750e-01
1.138999999999999879e+01,3.884917621964839585e-01,-1.393663062508319200e-02,-2.696206744192043425e-01,3.884908563209586996e-01,-1.394155002739163457e-02,-2.696207032405856796e-01,3.944880065177959194e-01,-2.167157075646089504e-02,-3.326660360836068420e-01
1.140000000000000036e+01,3.815601900993572659e-01,-1.425038960955150001e-02,-2.759345449099075420e-01,3.815592642263322398e-01,-1.425526131470935577e-02,-2.759345715006573108e-01,3.875983409180302486e-01,-2.233309424549827227e-02,-3.384860708873602131e-01
1.140999999999999837e+01,3.746627169535174384e-01,-1.457358073947449817e-02,-2.818157022790591659e-01,3.746621262056489821e-01,-1.457867138886396324e-02,-2.818153224262872625e-01,3.822024773992490632e-01,-2.293595091195797797e-02,-3.426117316479732056e-01
1.141999999999999993e+01,3.678164706635278502e-01,-1.490670979670862678e-02,-2.872846027983048112e-01,3.678162456955683668e-01,-1.491204965144297089e-02,-2.872838126968570438e-01,3.762428326362581288e-01,-2.388798241529864474e-02,-3.465807422147459960e-01
1.143000000000000149e+01,3.610363650229022059e-01,-1.525004173145617231e-02,-2.923615380286243015e-01,3.610361994530973395e-01,-1.525544429363549434e-02,-2.923606794642144013e-01,3.720825878925145824e-01,-2.430253808484995892e-02,-3.488263028836571245e-01
1.143999999999999950e+01,3.543352866752496610e-01,-1.560363883077682187e-02,-2.970664883477810436e-01,3.543355794620020593e-01,-1.560944761417190456e-02,-2.970651621026276779e-01,3.680592662317931918e-01,-2.479053707633312176e-02,-3.510321085685066955e-01
1.144999999999999751e+01,3.477242755931753693e-01,-1.596739478093101017e-02,-3.014190051217317534e-01,3.477250763889896956e-01,-1.597367785442700000e-02,-3.014171913603950759e-01,3.642620262557678679e-01,-2.529122719159428156e-02,-3.523364899830522812e-01
1.145999999999999908e+01,3.412126971467339120e-01,-1.634106480801757882e-02,-3.054381179686467829e-01,3.412135768494826138e-01,-1.634752368101935471e-02,-3.054362392509751278e-01,3.615061824525059864e-01,-2.527688723831700290e-02,-3.523226023817294106e-01
1.147000000000000064e+01,3.348084046304816153e-01,-1.672429214901501732e-02,-3.091422636557945025e-01,3.348087072015138999e-01,-1.673043364897196933e-02,-3.091409006447118912e-01,3.593011182362564337e-01,-2.505499825949442094e-02,-3.514703936439346199e-01
1.147999999999999865e+01,3.285178916574043040e-01,-1.711663117488305269e-02,-3.125492334605479705e-01,3.285177349085847132e-01,-1.712246745337366038e-02,-3.125482473729434552e-01,3.581939600007576496e-01,-2.472638736041053720e-02,-3.499400255858881037e-01
1.149000000000000021e+01,3.223369487191714566e-01,-1.754314809351856588e-02,-3.156625450068944461e-01,3.223364669118368719e-01,-1.754884763473486473e-02,-3.156617381248067455e-01,3.577531916851180993e-01,-2.416447164491948574e-02,-3.476624778426674056e-01
1.150000000000000178e+01,3.162166595037859684e-01,-1.823942596819216888e-02,-3.183737258660305214e-01,3.162163086513377630e-01,-1.824475114083610322e-02,-3.183731265171638181e-01,3.584430404808027770e-01,-2.354151793728855024e-02,-3.448239878634226097e-01
1.150999999999999979e+01,3.113123861525060043e-01,-1.881735004415347606e-02,-3.207730839166929582e-01,3.113113684683839200e-01,-1.882285942753186489e-02,-3.207724991190175068e-01,3.599284754725355917e-01,-2.298671498328166973e-02,-3.418224625710116205e-01
1.151999999999999780e+01,3.084872632807383885e-01,-1.887398268177325686e-02,-3.226896060800626964e-01,3.084858727124268896e-01,-1.887939561179165227e-02,-3.226892643503719849e-01,3.621367110040472070e-01,-2.237088026113610850e-02,-3.385107740971890489e-01
1.152999999999999936e+01,3.076746929434011624e-01,-1.863386223087514296e-02,-3.238308597347587803e-01,3.076726147123436395e-01,-1.863923439486800740e-02,-3.238309525596068661e-01,3.655382001401067393e-01,-2.161539583448120194e-02,-3.343730216671273459e-01
1.154000000000000092e+01,3.088923559104991834e-01,-1.815280052888412418e-02,-3.240928018231181706e-01,3.088893500168658490e-01,-1.815817884159541887e-02,-3.240934945657267807e-01,3.695184028332209047e-01,-2.107338036408645809e-02,-3.307976646949588595e-01
1.154999999999999893e+01,3.120600577859767299e-01,-1.746922434420622797e-02,-3.234090850625441216e-01,3.120563751852953316e-01,-1.747467157043941163e-02,-3.234102555540188106e-01,3.739537136064861045e-01,-2.049285097817211965e-02,-3.271005996054950904e-01
1.155999999999999694e+01,3.170214245429435751e-01,-1.661982262899554946e-02,-3.217228692454973671e-01,3.170177693499882654e-01,-1.662533699504974843e-02,-3.217241655175452353e-01,3.805980839058137333e-01,-1.960387982397510109e-02,-3.215642492834485111e-01
1.157000000000000206e+01,3.235825418963381717e-01,-1.564156274534133848e-02,-3.189737958048793343e-01,3.235799916409850541e-01,-1.564715598763146906e-02,-3.189745288961038372e-01,3.853173099150739578e-01,-1.896714444027648716e-02,-3.174960506836502772e-01
1.158000000000000007e+01,3.315484201496108341e-01,-1.457321254103646595e-02,-3.150844457635805229e-01,3.315492571907652231e-01,-1.457888943407414581e-02,-3.150830996514375482e-01,3.881770000182838132e-01,-1.867994758459938509e-02,-3.150160460262397266e-01
1.158999999999999808e+01,3.407462659079055212e-01,-1.345663306492355521e-02,-3.099481999700520740e-01,3.407487650970519866e-01,-1.346230684375149429e-02,-3.099456936072114699e-01,3.999512365384388923e-01,-1.751657058692367153e-02,-3.045783155477626569e-01
1.159999999999999964e+01,3.510189713491621011e-01,-1.233612026850435320e-02,-3.034334082957572121e-01,3.510200341980071470e-01,-1.234150121884036028e-02,-3.034323514074498407e-01,4.155814817352208035e-01,-1.631430235897443626e-02,-2.888598032507291302e-01
1.161000000000000121e+01,3.621859153900655603e-01,-1.125364332926211824e-02,-2.954185900469463166e-01,3.621825054381778708e-01,-1.125852144607468464e-02,-2.954217828102133625e-01,4.261353899528268485e-01,-1.521120663011386875e-02,-2.766637986826845363e-01
1.161999999999999922e+01,3.740011972778979343e-01,-1.024112343931441599e-02,-2.858467421563996580e-01,3.739941008894406838e-01,-1.024559595042418697e-02,-2.858537748580604609e-01,4.371434804403161456e-01,-1.428504035638725189e-02,-2.628849729537883761e-01
1.162999999999999723e+01,3.861502683900194799e-01,-9.315175049152128739e-03,-2.747604484257034629e-01,3.861417289303396561e-01,-9.319332585465659943e-03,-2.747695302061131106e-01,4.452660857637824598e-01,-1.353784578255416704e-02,-2.517826621637939688e-01
1.163999999999999879e+01,3.982891656170630124e-01,-8.478057644401909218e-03,-2.622956693723512145e-01,3.982809773655525132e-01,-8.481936514426318199e-03,-2.623049749568857614e-01,4.544783024132701410e-01,-1.289668431718267450e-02,-2.377633772945600132e-01
1.165000000000000036e+01,4.100944583292367440e-01,-7.722789000363287394e-03,-2.486491381266666412e-01,4.100884697916901689e-01,-7.726433158383085725e-03,-2.486559540139537394e-01,4.620268502594152560e-01,-1.241917275817078226e-02,-2.244618471401266802e-01
1.165999999999999837e+01,4.212969355834177421e-01,-7.038386093628307139e-03,-2.340440563955040187e-01,4.212940395544275130e-01,-7.041923504220139879e-03,-2.340469302588037981e-01,4.683459428507137368e-01,-1.195868000360894579e-02,-2.113319168035610041e-01
1.166999999999999993e+01,4.316940580983826270e-01,-6.413293505412642759e-03,-2.187056364192491442e-01,4.316937599243775292e-01,-6.416814020904760413e-03,-2.187046903679771004e-01,4.744476288942666153e-01,-1.160523531198875968e-02,-1.955815739025665301e-01
1.168000000000000149e+01,4.411479196394463287e-01,-5.837057571966067920e-03,-2.028468069173712807e-01,4.411494838309699129e-01,-5.840627288059639655e-03,-2.028424351347948018e-01,4.801344510043493718e-01,-1.089269864115599562e-02,-1.755711564337018027e-01
1.168999999999999950e+01,4.495763212219729965e-01,-5.300901886427526223e-03,-1.866610115408997295e-01,4.495788197084810700e-01,-5.304527424564154520e-03,-1.866541829817088549e-01,4.830657148329995376e-01,-1.036302123598331626e-02,-1.614695117054648632e-01
1.169999999999999751e+01,4.569418774589922849e-01,-4.797751957255944923e-03,-1.703193069803976001e-01,4.569445263261456280e-01,-4.801408406856649998e-03,-1.703111391629057170e-01,4.847750088152286141e-01,-1.008902952308668444e-02,-1.510442751089776103e-01
1.170999999999999908e+01,4.632416110217353888e-01,-4.322032452582140992e-03,-1.539699100227687745e-01,4.632439638295247630e-01,-4.325728766340575238e-03,-1.539611934876559396e-01,4.874949801555059636e-01,-9.032780487867861363e-03,-1.228022990107149881e-01
1.172000000000000064e+01,4.684979939460304776e-01,-3.869400310001509542e-03,-1.377390798610361733e-01,4.684999532082950169e-01,-3.873199549368473368e-03,-1.377300094669544617e-01,4.881798510215712428e-01,-8.650409604842770883e-03,-1.071631260014924147e-01
1.172999999999999865e+01,4.727516417664839321e-01,-3.436485952663068631e-03,-1.217326836506922444e-01,4.727527832716248990e-01,-3.440399343390668999e-03,-1.217246718041468806e-01,4.883053405788313484e-01,-8.425843354274764607e-03,-9.205493969389036413e-02
1.174000000000000021e+01,4.760555413925923185e-01,-3.020670400229988947e-03,-1.060380676231572339e-01,4.760558516168691412e-01,-3.024710729452072863e-03,-1.060316153190672822e-01,4.879503425348078460e-01,-8.000611212420363771e-03,-7.488086949646993729e-02
1.175000000000000178e+01,4.784705834977030503e-01,-2.619904296939248520e-03,-9.072601638912125566e-02,4.784703696718437538e-01,-2.624063423088778251e-03,-9.072037248074293903e-02,4.871814990257131717e-01,-7.111082584275854601e-03,-5.814062462447994184e-02
1.175999999999999979e+01,4.800621567565073189e-01,-2.232566330184354748e-03,-7.585267789418240203e-02,4.800616046345260179e-01,-2.236785673898534013e-03,-7.584722030916395130e-02,4.863469577770201946e-01,-6.218766645340406685e-03,-4.566982608957115275e-02
1.176999999999999780e+01,4.808975860913027311e-01,-1.857355168214087178e-03,-6.146138748997269363e-02,4.808967431205591336e-01,-1.861549302482803448e-03,-6.145589045706426057e-02,4.850356953988574915e-01,-5.595400590506699467e-03,-3.104185539850728981e-02
1.177999999999999936e+01,4.810442328984214089e-01,-1.493208456395517724e-03,-4.758435782906084155e-02,4.810431703089774191e-01,-1.497299665152511741e-03,-4.757823029366111539e-02,4.836894154029365289e-01,-4.962063381024894859e-03,-2.060269848795909242e-02
1.179000000000000092e+01,4.805681105323355573e-01,-1.139243004958053135e-03,-3.424422090449540101e-02,4.805667927933692796e-01,-1.143189126276910120e-03,-3.423756754380453959e-02,4.818943899927210506e-01,-4.026381994574182444e-03,-9.807241652413756228e-03
1.179999999999999893e+01,4.795328989664292552e-01,-7.947113070005272419e-04,-2.145541996848157607e-02,4.795312944633449148e-01,-7.985097691383679936e-04,-2.144851353923270601e-02,4.801692319088887162e-01,-3.383458919142046106e-03,-6.501582258896521083e-04
1.180999999999999694e+01,4.779992676219749770e-01,-4.589700557094950734e-04,-9.225455522080996951e-03,4.779974491798447134e-01,-4.625824850905329655e-04,-9.217304865322245230e-03,4.787098508866296509e-01,-2.595622361760349661e-03,6.611968623263075884e-03
1.182000000000000206e+01,4.760244352520913158e-01,-1.314577418377681336e-04,2.444006861322112027e-03,4.760223268357777759e-01,-1.349348660839937131e-04,2.452472170318620130e-03,4.767015708091890680e-01,-6.214097922068589908e-04,1.637445673197340801e-02
1.183000000000000007e+01,4.736619113388717550e-01,1.883213425973719415e-04,1.355615738664920841e-02,4.736595473416074786e-01,1.849954816705180597e-04,1.356504653355116753e-02,4.750907922412088702e-01,1.252762529798168156e-03,2.437213889655714949e-02
1.183999999999999808e+01,4.709613755545734026e-01,5.008083223252385958e-04,2.411818132638257270e-02,4.709587571745700307e-01,4.975801173449902410e-04,2.412668849065831636e-02,4.736213065982104453e-01,2.449047870550641326e-03,3.146301972756254672e-02
1.184999999999999964e+01,4.679686612305944959e-01,8.063978475766151593e-04,3.414050642150215364e-02,4.679658689713562247e-01,8.032916183345146979e-04,3.414855894122725832e-02,4.716059503055878288e-01,3.631566582325690407e-03,4.027742339736933852e-02
1.186000000000000121e+01,4.647258160876361344e-01,1.105443878053100504e-03,4.363614829054311695e-02,4.647228668423218911e-01,1.102443976061820603e-03,4.364345205441425013e-02,4.693820024697883397e-01,4.817691820845640405e-03,4.905885987277092131e-02
1.186999999999999922e+01,4.612712191988341259e-01,1.398264008796592985e-03,5.262014419240319818e-02,4.612682109254909735e-01,1.395410806986650386e-03,5.262664694959693495e-02,4.679045118762223954e-01,5.469167458535470483e-03,5.467958069723360959e-02
1.187999999999999723e+01,4.576397376557511665e-01,1.685142806675379423e-03,6.110906602721212499e-02,4.576366319786607795e-01,1.682458735406619239e-03,6.111492821455138252e-02,4.636611385744712210e-01,7.070666495468280743e-03,6.800992516858872516e-02
1.188999999999999879e+01,4.538629099674066358e-01,1.966334606915318920e-03,6.912060405667681817e-02,4.538598084843322722e-01,1.963855828136818263e-03,6.912574161824598662e-02,4.588555493953263564e-01,8.854644457018320813e-03,8.173663445873197153e-02
1.190000000000000036e+01,4.499691460573804758e-01,2.242065800582138894e-03,7.667321344653124648e-02,4.499659535911800790e-01,2.239819763594297266e-03,7.667796458659081882e-02,4.547389311382948884e-01,1.007066831624284231e-02,9.175728912763581047e-02
1.190999999999999837e+01,4.459839359897111999e-01,2.512537110136275117e-03,8.378581634725508487e-02,4.459812584180243844e-01,2.510519091974557429e-03,8.378893035266542222e-02,4.510526642838241784e-01,1.050014202600406399e-02,9.916452219182758654e-02
1.191999999999999993e+01,4.419300613750657969e-01,2.777925616167779659e-03,9.047755284776101692e-02,4.419280146157295586e-01,2.776128093947848301e-03,9.047898528197560741e-02,4.480312263453204435e-01,1.087326359747869953e-02,1.048734699551535088e-01
1.193000000000000149e+01,4.378278048704121739e-01,3.038386710484574510e-03,9.676757472508848434e-02,4.378260528766111936e-01,3.036807540273883232e-03,9.676815171536401472e-02,4.446828816367782711e-01,1.099377026277745251e-02,1.105178565088852372e-01
1.193999999999999950e+01,4.336951543622992178e-01,3.294056132320072501e-03,1.026748764773170453e-01,4.336940581827202212e-01,3.292654152294034482e-03,1.026739588546074361e-01,4.369050666591154375e-01,1.181446455423493247e-02,1.221888297163749582e-01
1.194999999999999751e+01,4.295479993681925457e-01,3.545051879641701511e-03,1.082181586791001460e-01,4.295480295800932491e-01,3.543769945787565018e-03,1.082150277875893185e-01,4.332855589960716847e-01,1.244207008047247542e-02,1.281892961026150357e-01
1.195999999999999908e+01,4.254003179452511829e-01,3.791476095847139908e-03,1.134157192026663680e-01,4.254009901069678024e-01,3.790294342733855227e-03,1.134114120633064327e-01,4.296221735030862909e-01,1.168522575666468277e-02,1.320952292027336994e-01
1.197000000000000064e+01,4.212643529964142930e-01,4.033416945138619016e-03,1.182853683273589612e-01,4.212647247801323824e-01,4.032339022766610881e-03,1.182815636288449546e-01,4.265907511237436722e-01,1.091726745719306946e-02,1.345189791830372905e-01
1.197999999999999865e+01,4.171507773357272519e-01,4.270950336187054677e-03,1.228443642143389331e-01,4.171508507533236432e-01,4.269946671253286620e-03,1.228410704932240000e-01,4.244954304489650943e-01,1.048046676056102466e-02,1.359212087138763070e-01
1.199000000000000021e+01,4.130558030462519459e-01,4.501291221221115357e-03,1.271110604490838791e-01,4.130557396126745551e-01,4.500316404494667660e-03,1.271080506016502576e-01,4.232587733490195125e-01,9.576929405688119901e-03,1.359654299869316740e-01
1.200000000000000178e+01,4.088647896142165172e-01,4.689804880251459071e-03,1.311564046212733425e-01,4.088660240432037685e-01,4.688738149739659494e-03,1.311534500210645160e-01,4.232916769522400147e-01,8.927342123505682681e-03,1.346665718017630020e-01
1.200999999999999979e+01,4.057169816430543641e-01,4.796463859741639801e-03,1.347576758424158527e-01,4.057173978520693391e-01,4.795396537041766473e-03,1.347546238642404193e-01,4.243693255192175773e-01,8.617992299951415802e-03,1.325893345412524904e-01
1.201999999999999780e+01,4.046142862171369092e-01,4.887436706415743820e-03,1.369772247155091605e-01,4.046145615285665076e-01,4.886426995938880115e-03,1.369742576831322889e-01,4.263807607300890146e-01,7.575218865081403963e-03,1.294706516902934257e-01
