wall_time,episode_reward_mean
1587.12882328,-8.34686881819
1592.41216063,-34.3047050675
1597.73694348,-38.7294408609
1602.98912358,-34.334238128
1608.35005927,-33.9931462708
1613.63889289,-25.8113857699
1618.94981122,-35.6244471561
1624.33266544,-29.5972289036
1629.68260598,-41.1309210376
1634.98017001,-13.7660638014
1640.28616285,-44.9924147872
1645.71464252,-18.7004750855
1651.01765418,-3.52069317838
1656.96625686,-35.6431921989
1662.24487019,-18.9550615808
1667.60220909,-26.8472471824
1672.87394404,-21.0331853609
1678.24351931,-15.9553833226
1683.5585916,-19.9745796723
1688.96289301,-35.2628117097
1694.29993057,-12.169354855
1699.65610409,-12.6432548889
1705.02165079,-5.8437324556
1710.30542517,-54.9876706155
1715.81285048,-38.9879030243
1721.23798132,-26.6118839366
1726.68745518,-33.3334261685
1731.93856716,-23.4845810344
1737.28987527,-24.4736048808
1742.58259892,-4.23465086463
1747.92024112,-33.3564914541
1753.22371769,-13.9137919662
1758.56251812,-22.7648373873
1763.99216652,13.5066574993
1769.3482461,-18.0732244307
1774.65087295,-19.6477584592
1779.97823596,-0.226030765049
1785.34607291,-15.1964292869
1790.69372964,-0.149272725267
1796.03913856,-23.2710239926
1801.32219338,-30.9168141586
1806.72416806,-47.3985125526
1812.03971386,-39.9120411323
1817.49678349,-38.1268449999
1822.80411029,-12.4303532244
1828.13460755,-18.8544490171
1833.38676739,-34.5323756117
1838.72237873,-14.6134285702
1844.01345181,-33.436329061
1849.38657832,-41.2426233453
1854.75664234,-34.5515148869
1859.99909234,-31.1659317393
1865.37826443,-32.0678016093
1870.69249082,-8.70941569422
1876.2168088,-25.6053568123
1881.55665803,-3.04167718126
1886.93687224,-45.995907152
1892.18527627,0.433498279912
1897.51256347,-15.088071139
1902.77355504,-26.2840788032
1908.07977366,0.0157917752194
1913.43467927,-22.5906373343
1918.7412715,-6.10005672186
1924.06350231,-5.90879862741
1929.34213066,-15.1299273789
1934.75542402,-22.1158840703
1940.12627196,-26.7166054953
1945.50193691,-29.235159754
1950.78608537,-10.1407089737
1956.13446689,-2.55256207669
1961.37918162,7.38185279265
1966.75949001,-41.6323248648
1972.02445912,-19.2420978661
1977.40237999,2.07877518504
1983.24625587,-21.2141862055
1988.60114765,-32.9987114341
1993.87440205,3.59747436644
1999.20729566,-23.0671137951
2004.60277581,-34.1737444853
2009.89321566,-0.41229491289
2015.21186543,-38.3766708802
2020.51553559,-31.4434201777
2026.00987196,-2.30728885563
2031.35209203,-2.83800015613
2036.70870137,-17.1545102138
2041.95526791,-22.8291099323
2047.32123685,-5.91198446519
2052.70085359,-2.84951111807
2058.04084659,-19.7004218656
2063.40120101,-34.0887059294
2068.82928205,-30.4624668911
2074.17694664,-9.50530591359
2079.54594398,-31.6377802459
2084.88935757,-1.58451833121
2090.14457226,-5.05055380924
2095.48169184,2.89864112939
2100.79108238,-24.8833652039
2106.09110975,-30.0037661536
2111.35265851,-9.576793065
2116.74440384,-22.7644528298
2122.05436158,-14.7694370279
2127.47625613,-25.5641195114
2132.82407165,-13.1299691802
2138.21973872,-21.0513919124
2143.53258896,-20.6387470223
2148.88889313,-13.6858705585
2154.17886472,-34.1745070835
2159.53093934,-13.3593592937
2164.88002467,4.96538909337
2170.1475904,7.6252462816
2175.57064199,-27.6759137081
2180.86269379,-28.3790698904
2186.20653343,0.0353721864873
2191.51153946,-32.149295981
2196.88843703,-25.3302114801
2202.16095424,-10.1997088978
2207.60613656,-23.5877163009
2212.86370683,-47.343811752
2218.22081685,-30.0465850253
2223.46975064,-9.86450989634
2228.82444143,-12.8805089528
2234.10370326,-33.192908776
