t,x,z
2.262999999999999901e+00,-4.488839160731212807e-01,3.217175714935237019e-01
2.264000000000000234e+00,-4.492425807490602052e-01,3.209535750484326377e-01
2.265000000000000124e+00,-4.495973039627275680e-01,3.201943627102609158e-01
2.266000000000000014e+00,-4.499480973806508910e-01,3.194399855099104846e-01
2.266999999999999904e+00,-4.502949729009156909e-01,3.186904941398491786e-01
2.268000000000000238e+00,-4.506379426467783667e-01,3.179459389490076893e-01
2.269000000000000128e+00,-4.509770189602460011e-01,3.172063699377394297e-01
2.270000000000000018e+00,-4.513122143956249110e-01,3.164718367528275289e-01
2.270999999999999908e+00,-4.516435417130394980e-01,3.157423886825552750e-01
2.272000000000000242e+00,-4.519710138719235104e-01,3.150180746518342900e-01
2.273000000000000131e+00,-4.522946440244793309e-01,3.142989432173895481e-01
2.274000000000000021e+00,-4.526144455091192231e-01,3.135850425630027916e-01
2.274999999999999911e+00,-4.529304318438840404e-01,3.128764204948143446e-01
2.276000000000000245e+00,-4.532426167198343459e-01,3.121731244366831581e-01
2.277000000000000135e+00,-4.535510139944350927e-01,3.114752014256118584e-01
2.278000000000000025e+00,-4.538556376849139373e-01,3.107826981072250305e-01
2.278999999999999915e+00,-4.541565019616063958e-01,3.100956607313088975e-01
2.280000000000000249e+00,-4.544536211412959492e-01,3.094141351474142265e-01
2.281000000000000139e+00,-4.547470096805351636e-01,3.087381668005194091e-01
2.282000000000000028e+00,-4.550366821689667551e-01,3.080678007267488305e-01
2.282999999999999918e+00,-4.553226533226288897e-01,3.074030815491569646e-01
2.284000000000000252e+00,-4.556049379772656449e-01,3.067440534735749735e-01
2.285000000000000142e+00,-4.558835510816306447e-01,3.060907602845156505e-01
2.286000000000000032e+00,-4.561585076907916925e-01,3.054432453411373150e-01
2.286999999999999922e+00,-4.564298229594365708e-01,3.048015515732727110e-01
2.288000000000000256e+00,-4.566975121351877775e-01,3.041657214775213558e-01
2.289000000000000146e+00,-4.569615905519148757e-01,3.035357971133973987e-01
2.290000000000000036e+00,-4.572220736230653282e-01,3.029118200995427612e-01
2.290999999999999925e+00,-4.574789768349945551e-01,3.022938316100024503e-01
2.292000000000000259e+00,-4.577323157403207499e-01,3.016818723705605443e-01
2.293000000000000149e+00,-4.579821059512859671e-01,3.010759826551372420e-01
2.294000000000000039e+00,-4.582283631331325324e-01,3.004762022822470291e-01
2.294999999999999929e+00,-4.584711029975087615e-01,2.998825706115203493e-01
2.296000000000000263e+00,-4.587103412958816739e-01,2.992951265402854499e-01
2.297000000000000153e+00,-4.589460938129839573e-01,2.987139085002128991e-01
2.298000000000000043e+00,-4.591783763602778068e-01,2.981389544540185010e-01
2.298999999999999932e+00,-4.594072047694534588e-01,2.975703018922309928e-01
2.300000000000000266e+00,-4.596325948859467658e-01,2.970079878300178056e-01
2.301000000000000156e+00,-4.598545625624990141e-01,2.964520488040749413e-01
2.302000000000000046e+00,-4.600731236527409451e-01,2.959025208695751363e-01
2.302999999999999936e+00,-4.602882940048176330e-01,2.953594395971770314e-01
2.304000000000000270e+00,-4.605000894550448365e-01,2.948228400700955709e-01
2.305000000000000160e+00,-4.607085258216128132e-01,2.942927568812319095e-01
2.306000000000000050e+00,-4.609136188983207205e-01,2.937692241303653806e-01
2.306999999999999940e+00,-4.611153844483653619e-01,2.932522754214011984e-01
2.307999999999999829e+00,-4.613138381981637393e-01,2.927419438596824408e-01
2.309000000000000163e+00,-4.615089958312348362e-01,2.922382620493578220e-01
2.310000000000000053e+00,-4.617008729821178159e-01,2.917412620908129695e-01
2.310999999999999943e+00,-4.618894852303502274e-01,2.912509755781531595e-01
2.311999999999999833e+00,-4.620748480944973924e-01,2.907674335967533330e-01
2.313000000000000167e+00,-4.622569770262311417e-01,2.902906667208602909e-01
2.314000000000000057e+00,-4.624358874044748879e-01,2.898207050112573402e-01
2.314999999999999947e+00,-4.626115945295964926e-01,2.893575780129802877e-01
2.315999999999999837e+00,-4.627841136176704118e-01,2.889013147530993253e-01
2.317000000000000171e+00,-4.629534597947972951e-01,2.884519437385518748e-01
2.318000000000000060e+00,-4.631196480914869795e-01,2.880094929540343296e-01
2.318999999999999950e+00,-4.632826934371114813e-01,2.875739898599505295e-01
2.319999999999999840e+00,-4.634426106544226598e-01,2.871454613904156905e-01
2.321000000000000174e+00,-4.635994144541382145e-01,2.867239339513181773e-01
2.322000000000000064e+00,-4.637531194296026227e-01,2.863094334184330680e-01
2.322999999999999954e+00,-4.639037400515167442e-01,2.859019851355948383e-01
2.323999999999999844e+00,-4.640512906627425327e-01,2.855016139129241126e-01
2.325000000000000178e+00,-4.641957854731914024e-01,2.851083440251048207e-01
2.326000000000000068e+00,-4.643372385547748227e-01,2.847221992097231369e-01
2.326999999999999957e+00,-4.644756638364528900e-01,2.843432026656526612e-01
2.327999999999999847e+00,-4.646110750993465155e-01,2.839713770514989410e-01
2.329000000000000181e+00,-4.647434859719465905e-01,2.836067444840909557e-01
2.330000000000000071e+00,-4.648729099253982033e-01,2.832493265370342184e-01
2.330999999999999961e+00,-4.649993602688742289e-01,2.828991442393061218e-01
2.331999999999999851e+00,-4.651228501450341835e-01,2.825562180739122908e-01
2.333000000000000185e+00,-4.652433925255732294e-01,2.822205679765873998e-01
2.334000000000000075e+00,-4.653610002068604423e-01,2.818922133345533876e-01
2.334999999999999964e+00,-4.654756858056708912e-01,2.815711729853255241e-01
2.335999999999999854e+00,-4.655874617550037065e-01,2.812574652155687693e-01
2.337000000000000188e+00,-4.656963403000026758e-01,2.809511077600049811e-01
2.338000000000000078e+00,-4.658023334939671578e-01,2.806521178003732464e-01
2.338999999999999968e+00,-4.659054531944598065e-01,2.803605119644342336e-01
2.339999999999999858e+00,-4.660057110595171026e-01,2.800763063250293894e-01
2.341000000000000192e+00,-4.661031185439490354e-01,2.797995163991845446e-01
2.342000000000000082e+00,-4.661976868957516951e-01,2.795301571472669222e-01
2.342999999999999972e+00,-4.662894271526109025e-01,2.792682429721856652e-01
2.343999999999999861e+00,-4.663783501385146413e-01,2.790137877186418258e-01
2.345000000000000195e+00,-4.664644664604663538e-01,2.787668046724317561e-01
2.346000000000000085e+00,-4.665477865053027084e-01,2.785273065597888564e-01
2.346999999999999975e+00,-4.666283204366187265e-01,2.782953055467787817e-01
2.347999999999999865e+00,-4.667060781917997669e-01,2.780708132387398335e-01
2.349000000000000199e+00,-4.667810694791592052e-01,2.778538406797688154e-01
2.350000000000000089e+00,-4.668533037751846915e-01,2.776443983522563497e-01
2.350999999999999979e+00,-4.669227903218942100e-01,2.774424961764641040e-01
2.351999999999999869e+00,-4.669895381243067134e-01,2.772481435101516456e-01
2.353000000000000203e+00,-4.670535559480143983e-01,2.770613491482443180e-01
2.354000000000000092e+00,-4.671148523168754396e-01,2.768821213225553524e-01
2.354999999999999982e+00,-4.671734355108125847e-01,2.767104677015417291e-01
2.355999999999999872e+00,-4.672293135637303196e-01,2.765463953901128313e-01
2.357000000000000206e+00,-4.672824942615442234e-01,2.763899109294800649e-01
2.358000000000000096e+00,-4.673329851403180690e-01,2.762410202970549400e-01
2.358999999999999986e+00,-4.673807934845277678e-01,2.760997289063861215e-01
2.359999999999999876e+00,-4.674259263254295083e-01,2.759660416071454403e-01
2.361000000000000210e+00,-4.674683904395501854e-01,2.758399626851548159e-01
2.362000000000000099e+00,-4.675081923472917955e-01,2.757214958624589207e-01
2.362999999999999989e+00,-4.675453383116512374e-01,2.756106442974398663e-01
2.363999999999999879e+00,-4.675798343370617394e-01,2.755074105849759647e-01
2.365000000000000213e+00,-4.676116861683435877e-01,2.754117967566472869e-01
2.366000000000000103e+00,-4.676408992897808092e-01,2.753238042809760255e-01
2.366999999999999993e+00,-4.676674789243115971e-01,2.752434340637199828e-01
2.367999999999999883e+00,-4.676914300328333107e-01,2.751706864482038606e-01
2.369000000000000217e+00,-4.677127573136324323e-01,2.751055612156921293e-01
2.370000000000000107e+00,-4.677314652019266550e-01,2.750480575858098575e-01
2.370999999999999996e+00,-4.677475578695302061e-01,2.749981742170014010e-01
2.371999999999999886e+00,-4.677610392246300819e-01,2.749559092070358868e-01
2.373000000000000220e+00,-4.677719129116921781e-01,2.749212600935526662e-01
2.374000000000000110e+00,-4.677801823114690061e-01,2.748942238546502326e-01
2.375000000000000000e+00,-4.677858505411419676e-01,2.748747969095207133e-01
2.375999999999999890e+00,-4.677889204545716550e-01,2.748629751191205561e-01
2.377000000000000224e+00,-4.677893946426662231e-01,2.748587537868923958e-01
2.378000000000000114e+00,-4.677872754338692207e-01,2.748621276595215046e-01
2.379000000000000004e+00,-4.677825648947661064e-01,2.748730909277419254e-01
2.379999999999999893e+00,-4.677752648308043937e-01,2.748916372271789643e-01
2.381000000000000227e+00,-4.677653767871277068e-01,2.749177596392407552e-01
2.382000000000000117e+00,-4.677529020495335699e-01,2.749514506920490708e-01
2.383000000000000007e+00,-4.677378416455389987e-01,2.749927023614119892e-01
2.383999999999999897e+00,-4.677201963455638323e-01,2.750415060718428562e-01
2.385000000000000231e+00,-4.676999666642295272e-01,2.750978526976194383e-01
2.386000000000000121e+00,-4.676771528617720830e-01,2.751617325638908707e-01
2.387000000000000011e+00,-4.676517549455615486e-01,2.752331354478201320e-01
2.387999999999999901e+00,-4.676237726717442644e-01,2.753120505797769790e-01
2.389000000000000234e+00,-4.675932055469886883e-01,2.753984666445707385e-01
2.390000000000000124e+00,-4.675600528303462955e-01,2.754923717827294505e-01
2.391000000000000014e+00,-4.675243135352207258e-01,2.755937535918167036e-01
2.391999999999999904e+00,-4.674859864314472868e-01,2.757025991278008181e-01
2.393000000000000238e+00,-4.674450700474795384e-01,2.758188949064616091e-01
2.394000000000000128e+00,-4.674015626726887862e-01,2.759426269048432800e-01
2.395000000000000018e+00,-4.673554623597605540e-01,2.760737805627526131e-01
2.395999999999999908e+00,-4.673067669272038538e-01,2.762123407842986267e-01
2.397000000000000242e+00,-4.672554739619647068e-01,2.763582919394803050e-01
2.398000000000000131e+00,-4.672015808221413602e-01,2.765116178658184598e-01
2.399000000000000021e+00,-4.671450846397997569e-01,2.766723018700281700e-01
2.399999999999999911e+00,-4.670859823238955322e-01,2.768403267297426251e-01
2.401000000000000245e+00,-4.670242705632927649e-01,2.770156746952775473e-01
2.402000000000000135e+00,-4.669599458298812067e-01,2.771983274914432416e-01
2.403000000000000025e+00,-4.668930043817921538e-01,2.773882663194023879e-01
2.403999999999999915e+00,-4.668234422667109085e-01,2.775854718585707981e-01
2.405000000000000249e+00,-4.667512553252847196e-01,2.777899242685687997e-01
2.406000000000000139e+00,-4.666764391946199853e-01,2.780016031912131980e-01
2.407000000000000028e+00,-4.665989893118795417e-01,2.782204877525621400e-01
2.407999999999999918e+00,-4.665189009179641078e-01,2.784465565649983931e-01
2.409000000000000252e+00,-4.664361690612852107e-01,2.786797877293672454e-01
2.410000000000000142e+00,-4.663507886016249882e-01,2.789201588371570950e-01
2.411000000000000032e+00,-4.662627542140859727e-01,2.791676469727253362e-01
2.411999999999999922e+00,-4.661720603931217566e-01,2.794222287155773143e-01
2.413000000000000256e+00,-4.660787014566512010e-01,2.796838801426856924e-01
2.414000000000000146e+00,-4.659826715502568550e-01,2.799525768308642748e-01
2.415000000000000036e+00,-4.658839646514603139e-01,2.802282938591827421e-01
2.415999999999999925e+00,-4.657825745740757917e-01,2.805110058114342886e-01
2.417000000000000259e+00,-4.656784949726465728e-01,2.808006867786509431e-01
2.418000000000000149e+00,-4.655717193469442461e-01,2.810973103616616897e-01
2.419000000000000039e+00,-4.654622410465535376e-01,2.814008496737069320e-01
2.419999999999999929e+00,-4.653500532755214802e-01,2.817112773430965333e-01
2.421000000000000263e+00,-4.652351490970758618e-01,2.820285655159146532e-01
2.422000000000000153e+00,-4.651175214384136725e-01,2.823526858587808719e-01
2.423000000000000043e+00,-4.649971630955573310e-01,2.826836095616505062e-01
2.423999999999999932e+00,-4.648740667382680325e-01,2.830213073406726010e-01
2.425000000000000266e+00,-4.647482249150282074e-01,2.833657494410906086e-01
2.426000000000000156e+00,-4.646196300580810457e-01,2.837169056401951939e-01
2.427000000000000046e+00,-4.644882744885281411e-01,2.840747452503270543e-01
2.427999999999999936e+00,-4.643541504214835358e-01,2.844392371219264248e-01
2.429000000000000270e+00,-4.642172499712809430e-01,2.848103496466342088e-01
2.430000000000000160e+00,-4.640775651567384807e-01,2.851880507604412363e-01
2.431000000000000050e+00,-4.639350879064663147e-01,2.855723079468880932e-01
2.431999999999999940e+00,-4.637898100642279253e-01,2.859630882403130236e-01
2.432999999999999829e+00,-4.636417233943449512e-01,2.863603582291515126e-01
2.434000000000000163e+00,-4.634908195871503267e-01,2.867640840592818874e-01
2.435000000000000053e+00,-4.633370902644738942e-01,2.871742314374251537e-01
2.435999999999999943e+00,-4.631805269851828610e-01,2.875907656345896291e-01
2.436999999999999833e+00,-4.630211212507459040e-01,2.880136514895694777e-01
2.438000000000000167e+00,-4.628588645108411281e-01,2.884428534124891530e-01
2.439000000000000057e+00,-4.626937481690008291e-01,2.888783353883963567e-01
2.439999999999999947e+00,-4.625257635882749629e-01,2.893200609809117307e-01
2.440999999999999837e+00,-4.623549020969416889e-01,2.897679933359161852e-01
2.442000000000000171e+00,-4.621811549942297370e-01,2.902220951852985120e-01
2.443000000000000060e+00,-4.620045135560755245e-01,2.906823288507454639e-01
2.443999999999999950e+00,-4.618249690409014230e-01,2.911486562475802398e-01
2.444999999999999840e+00,-4.616425126954153413e-01,2.916210388886530946e-01
2.446000000000000174e+00,-4.614571357604252411e-01,2.920994378882803555e-01
2.447000000000000064e+00,-4.612688294766798536e-01,2.925838139662261250e-01
2.447999999999999954e+00,-4.610775850907112838e-01,2.930741274517398298e-01
2.448999999999999844e+00,-4.608833938607034275e-01,2.935703382876371226e-01
2.450000000000000178e+00,-4.606862470623605543e-01,2.940724060344290791e-01
2.451000000000000068e+00,-4.604861359947931554e-01,2.945802898744974141e-01
2.451999999999999957e+00,-4.602830519863981840e-01,2.950939486163205450e-01
2.452999999999999847e+00,-4.600769864007585586e-01,2.956133406987422885e-01
2.454000000000000181e+00,-4.598679306425311752e-01,2.961384241952912943e-01
2.455000000000000071e+00,-4.596558761633439683e-01,2.966691568185397254e-01
2.455999999999999961e+00,-4.594408144676831451e-01,2.972054959245178929e-01
2.456999999999999851e+00,-4.592227371187841412e-01,2.977473985171636972e-01
2.458000000000000185e+00,-4.590016357445115824e-01,2.982948212528249154e-01
2.459000000000000075e+00,-4.587775020432300344e-01,2.988477204448014013e-01
2.459999999999999964e+00,-4.585503277896656460e-01,2.994060520679335813e-01
2.460999999999999854e+00,-4.583201048407583578e-01,2.999697717632354710e-01
2.462000000000000188e+00,-4.580868251414925707e-01,3.005388348425687139e-01
2.463000000000000078e+00,-4.578504807307184343e-01,3.011131962933591977e-01
2.463999999999999968e+00,-4.576110637469496534e-01,3.016928107833596329e-01
2.464999999999999858e+00,-4.573685664341425872e-01,3.022776326654502688e-01
2.466000000000000192e+00,-4.571229811474525340e-01,3.028676159824815750e-01
2.467000000000000082e+00,-4.568743003589657015e-01,3.034627144721600001e-01
2.467999999999999972e+00,-4.566225166634032551e-01,3.040628815719674805e-01
2.468999999999999861e+00,-4.563676227838002752e-01,3.046680704241290227e-01
2.470000000000000195e+00,-4.561096115771505755e-01,3.052782338806138696e-01
2.471000000000000085e+00,-4.558484760400226543e-01,3.058933245081750241e-01
2.471999999999999975e+00,-4.555842093141349580e-01,3.065132945934275766e-01
2.472999999999999865e+00,-4.553168046919072731e-01,3.071380961479641125e-01
2.474000000000000199e+00,-4.550462556219614374e-01,3.077676809135048153e-01
2.475000000000000089e+00,-4.547725557145934627e-01,3.084020003670844834e-01
2.475999999999999979e+00,-4.544956987471902021e-01,3.090410057262754639e-01
2.476999999999999869e+00,-4.542156786696245896e-01,3.096846479544409503e-01
2.478000000000000203e+00,-4.539324896095800477e-01,3.103328777660250282e-01
2.479000000000000092e+00,-4.536461258778538008e-01,3.109856456318728091e-01
2.479999999999999982e+00,-4.533565819735881908e-01,3.116429017845867566e-01
2.480999999999999872e+00,-4.530638525894733482e-01,3.123045962239067164e-01
2.482000000000000206e+00,-4.527679326168826401e-01,3.129706787221255282e-01
2.483000000000000096e+00,-4.524688171509642642e-01,3.136410988295329494e-01
2.483999999999999986e+00,-4.521665014956729456e-01,3.143158058798881660e-01
2.484999999999999876e+00,-4.518609811687503974e-01,3.149947489959156188e-01
2.486000000000000210e+00,-4.515522519066400009e-01,3.156778770948365231e-01
2.487000000000000099e+00,-4.512403096693541893e-01,3.163651388939160425e-01
2.487999999999999989e+00,-4.509251506452686131e-01,3.170564829160417153e-01
2.488999999999999879e+00,-4.506067712558623484e-01,3.177518574953240860e-01
2.490000000000000213e+00,-4.502851681603942113e-01,3.184512107827204286e-01
2.491000000000000103e+00,-4.499603382605089075e-01,3.191544907516790652e-01
2.491999999999999993e+00,-4.496322787047819514e-01,3.198616452038081093e-01
2.492999999999999883e+00,-4.493009868931955308e-01,3.205726217745616391e-01
2.494000000000000217e+00,-4.489664604815450377e-01,3.212873679389450787e-01
2.495000000000000107e+00,-4.486286973857792626e-01,3.220058310172382865e-01
2.495999999999999996e+00,-4.482876957862614864e-01,3.227279581807406816e-01
2.496999999999999886e+00,-4.479434541319656793e-01,3.234536964575236428e-01
2.498000000000000220e+00,-4.475959711445977041e-01,3.241829927382064991e-01
2.499000000000000110e+00,-4.472452458226401362e-01,3.249157937817410691e-01
2.500000000000000000e+00,-4.468912774453205339e-01,3.256520462212116884e-01
2.500999999999999890e+00,-4.465340655765067668e-01,3.263916965696465611e-01
2.502000000000000224e+00,-4.461736100685204098e-01,3.271346912258388251e-01
2.503000000000000114e+00,-4.458099110658754194e-01,3.278809764801799975e-01
2.504000000000000004e+00,-4.454429690089373173e-01,3.286304985204994145e-01
2.504999999999999893e+00,-4.450727846374947783e-01,3.293832034379141072e-01
2.506000000000000227e+00,-4.446993589942573877e-01,3.301390372326814537e-01
2.507000000000000117e+00,-4.443226934282709095e-01,3.308979458200590473e-01
2.508000000000000007e+00,-4.439427895982468453e-01,3.316598750361731129e-01
2.508999999999999897e+00,-4.435596494758045072e-01,3.324247706438803740e-01
2.510000000000000231e+00,-4.431732753486395948e-01,3.331925783386435747e-01
2.511000000000000121e+00,-4.427836698235977919e-01,3.339632437543982313e-01
2.512000000000000011e+00,-4.423908358296640975e-01,3.347367124694234364e-01
2.512999999999999901e+00,-4.419947766208723872e-01,3.355129300122136060e-01
2.514000000000000234e+00,-4.415954957791181634e-01,3.362918418673438437e-01
2.515000000000000124e+00,-4.411929972168924241e-01,3.370733934813320287e-01
2.516000000000000014e+00,-4.407872851799201075e-01,3.378575302684992399e-01
2.516999999999999904e+00,-4.403783642497169359e-01,3.386441976168227952e-01
2.518000000000000238e+00,-4.399662393460531118e-01,3.394333408937815211e-01
2.519000000000000128e+00,-4.395509157293253644e-01,3.402249054521916394e-01
2.520000000000000018e+00,-4.391323990028472846e-01,3.410188366360390466e-01
2.520999999999999908e+00,-4.387106951150392398e-01,3.418150797862948287e-01
2.522000000000000242e+00,-4.382858103615365764e-01,3.426135802467243918e-01
2.523000000000000131e+00,-4.378577513872025095e-01,3.434142833696786079e-01
2.524000000000000021e+00,-4.374265251880509187e-01,3.442171345218770218e-01
2.524999999999999911e+00,-4.369921391130779931e-01,3.450220790901716850e-01
2.526000000000000245e+00,-4.365546008660029509e-01,3.458290624872987218e-01
2.527000000000000135e+00,-4.361139185069149438e-01,3.466380301576064693e-01
2.528000000000000025e+00,-4.356701004538351407e-01,3.474489275827773449e-01
2.528999999999999915e+00,-4.352231554841751171e-01,3.482617002875146306e-01
2.530000000000000249e+00,-4.347730927361183051e-01,3.490762938452225406e-01
2.531000000000000139e+00,-4.343199217098953624e-01,3.498926538836560907e-01
2.532000000000000028e+00,-4.338636522689786057e-01,3.507107260905534818e-01
2.532999999999999918e+00,-4.334042946411775232e-01,3.515304562192406168e-01
2.534000000000000252e+00,-4.329418594196500214e-01,3.523517900942167436e-01
2.535000000000000142e+00,-4.324763575638107538e-01,3.531746736167035716e-01
2.536000000000000032e+00,-4.320078004001616789e-01,3.539990527701814549e-01
2.536999999999999922e+00,-4.315361996230206998e-01,3.548248736258855507e-01
2.538000000000000256e+00,-4.310615672951629840e-01,3.556520823482798854e-01
2.539000000000000146e+00,-4.305839158483757423e-01,3.564806252004962817e-01
2.540000000000000036e+00,-4.301032580839139197e-01,3.573104485497493044e-01
2.540999999999999925e+00,-4.296196071728716204e-01,3.581414988727100734e-01
2.542000000000000259e+00,-4.291329766564585535e-01,3.589737227608536529e-01
2.543000000000000149e+00,-4.286433804461995956e-01,3.598070669257688592e-01
2.544000000000000039e+00,-4.281508328240241079e-01,3.606414782044355394e-01
2.544999999999999929e+00,-4.276553484422834228e-01,3.614769035644617157e-01
2.546000000000000263e+00,-4.271569423236747376e-01,3.623132901092863678e-01
2.547000000000000153e+00,-4.266556298610750808e-01,3.631505850833444682e-01
2.548000000000000043e+00,-4.261514268172853503e-01,3.639887358771894954e-01
2.548999999999999932e+00,-4.256443493246979126e-01,3.648276900325815308e-01
2.550000000000000266e+00,-4.251344138848653920e-01,3.656673952475288925e-01
2.551000000000000156e+00,-4.246216373679875256e-01,3.665077993812880797e-01
2.552000000000000046e+00,-4.241060370123171941e-01,3.673488504593267479e-01
2.552999999999999936e+00,-4.235876304234726941e-01,3.681904966782359456e-01
2.554000000000000270e+00,-4.230664355736762916e-01,3.690326864106016069e-01
2.555000000000000160e+00,-4.225424708008985730e-01,3.698753682098291917e-01
2.556000000000000050e+00,-4.220157548079247478e-01,3.707184908149225300e-01
2.556999999999999940e+00,-4.214863066613398490e-01,3.715620031552164804e-01
2.558000000000000274e+00,-4.209541457904307782e-01,3.724058543550587963e-01
2.559000000000000163e+00,-4.204192919860037514e-01,3.732499937384436972e-01
2.560000000000000053e+00,-4.198817653991276933e-01,3.740943708336000872e-01
2.560999999999999943e+00,-4.193415865397931985e-01,3.749389353775235412e-01
2.561999999999999833e+00,-4.187987762754967758e-01,3.757836373204596625e-01
2.563000000000000167e+00,-4.182533558297406584e-01,3.766284268303368155e-01
2.564000000000000057e+00,-4.177053467804641707e-01,3.774732542971424021e-01
2.564999999999999947e+00,-4.171547710583876079e-01,3.783180703372497344e-01
2.565999999999999837e+00,-4.166016509452955541e-01,3.791628257976897287e-01
2.567000000000000171e+00,-4.160460090722257753e-01,3.800074717603646457e-01
2.568000000000000060e+00,-4.154878684176067094e-01,3.808519595462102059e-01
2.568999999999999950e+00,-4.149272523053015860e-01,3.816962407192988072e-01
2.569999999999999840e+00,-4.143641844025935383e-01,3.825402670908899516e-01
2.571000000000000174e+00,-4.137986887180914453e-01,3.833839907234161681e-01
2.572000000000000064e+00,-4.132307895995740998e-01,3.842273639344175873e-01
2.572999999999999954e+00,-4.126605117317567184e-01,3.850703393004151209e-01
2.573999999999999844e+00,-4.120878801339925013e-01,3.859128696607233566e-01
2.575000000000000178e+00,-4.115129201579080798e-01,3.867549081212070528e-01
2.576000000000000068e+00,-4.109356574849678534e-01,3.875964080579702431e-01
2.576999999999999957e+00,-4.103561181239822053e-01,3.884373231209944932e-01
2.577999999999999847e+00,-4.097743284085358928e-01,3.892776072377067687e-01
2.579000000000000181e+00,-4.091903149943699747e-01,3.901172146164911814e-01
2.580000000000000071e+00,-4.086041048566916856e-01,3.909560997501336788e-01
2.580999999999999961e+00,-4.080157252874162532e-01,3.917942174192070581e-01
2.581999999999999851e+00,-4.074252038923679153e-01,3.926315226953941417e-01
2.583000000000000185e+00,-4.068325685884033316e-01,3.934679709447420626e-01
2.584000000000000075e+00,-4.062378476004838701e-01,3.943035178308550437e-01
2.584999999999999964e+00,-4.056410694586894961e-01,3.951381193180252271e-01
2.585999999999999854e+00,-4.050422629951768716e-01,3.959717316742939475e-01
2.587000000000000188e+00,-4.044414573410859415e-01,3.968043114744520539e-01
2.588000000000000078e+00,-4.038386819233809599e-01,3.976358156029686786e-01
2.588999999999999968e+00,-4.032339664616528818e-01,3.984662012568616074e-01
2.589999999999999858e+00,-4.026273409648576940e-01,3.992954259484962076e-01
2.591000000000000192e+00,-4.020188357280148339e-01,4.001234475083192965e-01
2.592000000000000082e+00,-4.014084813288434361e-01,4.009502240875235657e-01
2.592999999999999972e+00,-4.007963086243611084e-01,4.017757141606519977e-01
2.593999999999999861e+00,-4.001823487474281960e-01,4.025998765281260106e-01
2.595000000000000195e+00,-3.995666331032504681e-01,4.034226703187138718e-01
2.596000000000000085e+00,-3.989491933658307898e-01,4.042440549919250614e-01
2.596999999999999975e+00,-3.983300614743796597e-01,4.050639903403404074e-01
2.597999999999999865e+00,-3.977092696296852248e-01,4.058824364918753869e-01
2.599000000000000199e+00,-3.970868502904342789e-01,4.066993539119687640e-01
2.600000000000000089e+00,-3.964628361695015091e-01,4.075147034057107209e-01
2.600999999999999979e+00,-3.958372602301898913e-01,4.083284461198978810e-01
2.601999999999999869e+00,-3.952101556824361706e-01,4.091405435450196082e-01
2.603000000000000203e+00,-3.945815559789816462e-01,4.099509575171791376e-01
2.604000000000000092e+00,-3.939514948115029336e-01,4.107596502199394872e-01
2.604999999999999982e+00,-3.933200061067064768e-01,4.115665841861100294e-01
2.605999999999999872e+00,-3.926871240223942516e-01,4.123717222994558451e-01
2.607000000000000206e+00,-3.920528829434831719e-01,4.131750277963396334e-01
2.608000000000000096e+00,-3.914173174780178899e-01,4.139764642673012807e-01
2.608999999999999986e+00,-3.907804624531223681e-01,4.147759956585590491e-01
2.609999999999999876e+00,-3.901423529109383503e-01,4.155735862734494246e-01
2.611000000000000210e+00,-3.895030241045414066e-01,4.163692007737959111e-01
2.612000000000000099e+00,-3.888625114938099592e-01,4.171628041812055487e-01
2.612999999999999989e+00,-3.882208507412853171e-01,4.179543618783048142e-01
2.613999999999999879e+00,-3.875780777079959050e-01,4.187438396098991933e-01
2.615000000000000213e+00,-3.869342284492630069e-01,4.195312034840695814e-01
2.616000000000000103e+00,-3.862893392104789769e-01,4.203164199731965756e-01
2.616999999999999993e+00,-3.856434464228658543e-01,4.210994559149193739e-01
2.617999999999999883e+00,-3.849965866992107189e-01,4.218802785130274513e-01
2.619000000000000217e+00,-3.843487968295898893e-01,4.226588553382838453e-01
2.620000000000000107e+00,-3.837001137770563175e-01,4.234351543291737796e-01
2.620999999999999996e+00,-3.830505746733239292e-01,4.242091437926018838e-01
2.621999999999999886e+00,-3.824002168144349234e-01,4.249807924045060359e-01
2.623000000000000220e+00,-3.817490776563997601e-01,4.257500692104151385e-01
2.624000000000000110e+00,-3.810971948108363705e-01,4.265169436259326208e-01
2.625000000000000000e+00,-3.804446060405828334e-01,4.272813854371614317e-01
2.625999999999999890e+00,-3.797913492553103842e-01,4.280433648010575354e-01
2.627000000000000224e+00,-3.791374625071116111e-01,4.288028522457182357e-01
2.628000000000000114e+00,-3.784829839860853196e-01,4.295598186706051091e-01
2.629000000000000004e+00,-3.778279520159147920e-01,4.303142353467076520e-01
2.629999999999999893e+00,-3.771724050494282832e-01,4.310660739166310984e-01
2.631000000000000227e+00,-3.765163816641592942e-01,4.318153063946325587e-01
2.632000000000000117e+00,-3.758599205578946334e-01,4.325619051665776649e-01
2.633000000000000007e+00,-3.752030605442258637e-01,4.333058429898544173e-01
2.633999999999999897e+00,-3.745458405480816544e-01,4.340470929932006561e-01
2.635000000000000231e+00,-3.738882996012704019e-01,4.347856286764883449e-01
2.636000000000000121e+00,-3.732304768380092508e-01,4.355214239104306939e-01
2.637000000000000011e+00,-3.725724114904603868e-01,4.362544529362387125e-01
2.637999999999999901e+00,-3.719141428842587249e-01,4.369846903652105929e-01
2.639000000000000234e+00,-3.712557104340421521e-01,4.377121111782567020e-01
2.640000000000000124e+00,-3.705971536389842669e-01,4.384366907253707812e-01
